"user_id","game_name","payment_month","language","age","has_older_device_model","arppu","paid_users","new_paid_users","mrr","new_mrr","churned_users","churned_revenue","expansion_mrr","contraction_mrr","back_from_churn_mrr"
KFO5m0KyIyGE1D5YZHC8Wg==,game 1,2022-10-01,uk,21,true,25.71,1,1,25.71,25.71,1,25.71,,,
k+mv8oxK5y+607GU9LGO+A==,game 3,2022-10-01,uk,17,false,49.65,1,1,49.65,49.65,0,0,,,
Krr8Kwf65LaX8LctHRsFWg==,game 3,2022-10-01,ru,16,false,72.36,1,1,72.36,72.36,0,0,,,
cf1ykPUohKTUjtI6cAMhVw==,game 2,2022-10-01,ru,21,true,12.24,1,1,12.24,12.24,1,12.24,,,
ymEApWLjh3I9oLJnWIBHFA==,game 3,2022-10-01,uk,19,false,17.70,1,0,17.7,,1,17.7,,-15.57,
Cabfx2Uhcg6oOXYHLUa+rg==,game 3,2022-10-01,uk,15,true,18.84,1,1,18.84,18.84,1,18.84,,,
lHTzlMgVj6HJZc31yCCDng==,game 3,2022-10-01,uk,19,false,46.29,1,1,46.29,46.29,0,0,,,
lJW2nxFOiXDfsmSrwGsFQw==,game 3,2022-10-01,uk,20,false,23.79,1,0,23.79,,1,23.79,,-42.54,
LO9NuZYI6zP2HXEBAS4wpw==,game 3,2022-10-01,uk,23,false,29.31,1,0,29.31,,0,0,13.53,,
c5qsNfxhW80Ws3aBXDa1nA==,game 3,2022-10-01,uk,18,false,83.16,1,0,83.16,,0,0,11.34,,
bZDMuXKM3RFajmZa/yIpsw==,game 3,2022-10-01,uk,23,false,91.83,1,0,91.83,,1,91.83,77.28,,
"2FYEYdoJMUOtbJ6TruruWA==",game 3,2022-10-01,ru,20,false,42.84,1,0,42.84,,0,0,,,42.84
lx3SsUV7NOrv93tCexVp5A==,game 3,2022-10-01,uk,16,false,29.85,1,0,29.85,,1,29.85,6.00,,
MAkig8NeMsTs73r6K0uDpA==,game 3,2022-10-01,uk,20,false,48.27,1,0,48.27,,0,0,33.72,,
"2be8IOVjt9pzDDEVqZwIKQ==",game 3,2022-10-01,ru,25,false,27.00,1,1,27.0,27.0,1,27.0,,,
mEtO8F+CRPGmaJ8SHa7BbA==,game 3,2022-10-01,uk,32,false,31.17,1,0,31.17,,0,0,4.05,,
MJrNeNCAIVBe/OSRGhrelw==,game 3,2022-10-01,uk,21,true,69.78,1,1,69.78,69.78,1,69.78,,,
mq7MyR1XHK5rM4mgtKjsgg==,game 3,2022-10-01,uk,40,false,12.51,1,1,12.51,12.51,1,12.51,,,
BTD3ZjLKfkT6ZRBT9zRwtg==,game 3,2022-10-01,uk,14,true,27.00,1,0,27.00,,0,0,,,27.00
MRcEXu/KG95hsIyJM/816A==,game 3,2022-10-01,uk,32,false,32.10,1,0,32.10,,0,0,17.43,,
mRT725ZK68AhE3Sk9xH5cw==,game 3,2022-10-01,ru,29,false,43.68,1,1,43.68,43.68,0,0,,,
MSxDpyVU8A+9Wgmnb8b1IQ==,game 3,2022-10-01,uk,14,false,68.58,1,0,68.58,,0,0,41.04,,
Y/nf8iBu/UCaNAuIRRjVwA==,game 3,2022-10-01,uk,15,false,43.53,1,0,43.53,,1,43.53,23.37,,
mzGpnrpyuOB+qfwTJ0XliQ==,game 3,2022-10-01,ru,16,false,77.70,1,1,77.70,77.70,0,0,,,
nfIwLLLuemHymdg1HYidrA==,game 3,2022-10-01,uk,19,false,72.78,1,1,72.78,72.78,0,0,,,
BOcGlFXXESDUbttxDzQIQw==,game 3,2022-10-01,uk,32,false,58.14,1,0,58.14,,0,0,,-41.31,
ZU1vF9G4TjB+iEZ001MU3g==,game 3,2022-10-01,ru,29,false,16.11,1,0,16.11,,1,16.11,,,16.11
nklUUkirU5GYU5ZtNOgx8w==,game 3,2022-10-01,ru,20,true,30.57,1,0,30.57,,0,0,,,30.57
BLnx9pj0y+SVkckLR/01qw==,game 3,2022-10-01,uk,25,false,85.20,1,0,85.20,,0,0,43.65,,
NntDesROB4ANrudTCXEScA==,game 3,2022-10-01,ru,37,false,47.79,1,0,47.79,,0,0,,,47.79
Np8MbaAllrt9d2F+g1ZvJQ==,game 3,2022-10-01,uk,22,false,53.82,1,0,53.82,,0,0,,-67.20,
bF11PeUgiQ6ebhHTaDNDJA==,game 3,2022-10-01,ru,33,false,18.78,1,1,18.78,18.78,1,18.78,,,
BE42Fj9cBAbbch80IpA8Dw==,game 3,2022-10-01,uk,30,false,47.22,1,0,47.22,,0,0,31.65,,
nPrRQwP3UZo2KBlM2mJ8fg==,game 3,2022-10-01,uk,24,false,60.03,1,0,60.03,,0,0,42.87,,
nS8ODZHVyaod50PqOekmOw==,game 3,2022-10-01,ru,44,false,12.60,1,1,12.6,12.6,1,12.6,,,
BDvlXttM/hbupcLic+5ZWg==,game 3,2022-10-01,uk,29,false,12.90,1,0,12.9,,0,0,,-28.65,
ytNOQh7e6qNGQNC0T3RBxw==,game 3,2022-10-01,ru,26,true,17.82,1,0,17.82,,1,17.82,,-72.27,
OAAGTJfPU2ECPJT1KYm2ZQ==,game 3,2022-10-01,uk,22,false,17.64,1,0,17.64,,0,0,,-4.50,
Bcs3CbYx2EpbL9otxlEUmg==,game 3,2022-10-01,uk,18,true,96.84,1,0,96.84,,1,96.84,20.82,,
bBOj8UKjraXzMIPrGBdCrQ==,game 3,2022-10-01,uk,28,false,12.21,1,0,12.21,,0,0,,-16.86,
yZ1P1v1eYIbyD5wRy0chGw==,game 3,2022-10-01,uk,33,false,17.64,1,0,17.64,,0,0,2.73,,
BbnuW+2kIgxo7dxg5BBIeQ==,game 3,2022-10-01,ru,17,false,37.08,1,1,37.08,37.08,0,0,,,
orbgZNBGuhZZx63HTAbyIw==,game 3,2022-10-01,uk,25,false,35.76,1,0,35.76,,1,35.76,,-18.69,
ORSvkhCut21rsk0cVtJfJA==,game 3,2022-10-01,uk,21,false,47.61,1,0,47.61,,0,0,,-98.64,
+osJakLn8jv4bzFmPieelw==,game 3,2022-10-01,uk,30,false,21.06,1,0,21.06,,0,0,,-22.86,
B8zuTsAC2iJ98u2nlv/fUw==,game 3,2022-10-01,uk,21,true,56.28,1,0,56.28,,1,56.28,,,56.28
"1tIsLi6U0zW1RIuaViNanA==",game 3,2022-10-01,uk,20,false,29.25,1,0,29.25,,0,0,,-4.11,
Ox0UcaMHdCuTLe5/JQrJMQ==,game 3,2022-10-01,ru,18,false,42.90,1,0,42.90,,1,42.90,,,42.90
b6lW5fOrJiJUE7dwhEp9VQ==,game 3,2022-10-01,ru,17,false,46.20,1,0,46.20,,0,0,27.96,,
p0Ysy5XSVvKlZbKqzjyJgQ==,game 3,2022-10-01,uk,25,false,39.69,1,0,39.69,,1,39.69,,,39.69
pLOCMIX+imLIzoDehgdOPA==,game 3,2022-10-01,uk,22,false,46.80,1,0,46.80,,0,0,,-63.09,
B4b6v6eUHvAVOeAQk6EEiw==,game 3,2022-10-01,ru,23,false,59.28,1,0,59.28,,1,59.28,14.61,,
prNQwR2IPPsvGpFgOpcGaQ==,game 3,2022-10-01,uk,14,false,47.46,1,0,47.46,,1,47.46,,,47.46
+Awa0l8QDZ6iKBSRiA6dRQ==,game 3,2022-10-01,ru,16,false,69.90,1,1,69.90,69.90,0,0,,,
AuJNw7SH8b7lM4j46bNr8A==,game 3,2022-10-01,en,28,false,25.77,1,0,25.77,,0,0,7.44,,
PzG6g7FMYUPp0RMvXhfesQ==,game 3,2022-10-01,uk,34,false,19.23,1,0,19.23,,0,0,,-17.22,
Q6BQCpZ1b6I15evvHZ6xYA==,game 3,2022-10-01,uk,17,false,27.18,1,1,27.18,27.18,0,0,,,
zeu++qOqokuGcT0ghN97bQ==,game 3,2022-10-01,ru,34,false,31.80,1,0,31.8,,1,31.8,,,31.8
q8UcdT1sZCl07AqhDVz5ZA==,game 3,2022-10-01,uk,15,false,33.00,1,0,33.0,,1,33.0,,-28.98,
aujnuJ9eBYK+yGF15TtUkw==,game 2,2022-10-01,en,35,false,12.69,1,0,12.69,,1,12.69,,-20.88,
qEF/fPDQLJPXIx6RiSIP1A==,game 3,2022-10-01,uk,20,false,17.67,1,0,17.67,,0,0,,-59.37,
"1KzlDBp5hORL7Y5PBaB+0g==",game 3,2022-10-01,uk,22,false,77.19,1,0,77.19,,0,0,18.99,,
AN9at3LlvDamqXq8dvHD4w==,game 3,2022-10-01,ru,24,false,13.83,1,0,13.83,,0,0,,-50.10,
QoHEss2e+b385deeX2p39Q==,game 3,2022-10-01,ru,22,false,13.47,1,0,13.47,,1,13.47,,-45.60,
An7gG7hfETivAjfokQv3Ww==,game 3,2022-10-01,uk,23,false,18.90,1,0,18.9,,0,0,,-28.62,
q+yzIb2a/avnS9k89SDQVw==,game 3,2022-10-01,uk,19,true,19.65,1,0,19.65,,0,0,,,19.65
A1qVjssGQ+ZUWZu3Z5DzTA==,game 3,2022-10-01,uk,24,false,65.43,1,0,65.43,,1,65.43,45.87,,
QZBiEFECZAgVl5IkN9/cFw==,game 3,2022-10-01,en,16,false,130.92,1,0,130.92,,1,130.92,,-121.74,
r9AjQVS2nstu5lpVmDlihA==,game 3,2022-10-01,ru,22,false,94.71,1,0,94.71,,1,94.71,,,94.71
RiIlY436bXNX8MIW9vUaAQ==,game 3,2022-10-01,uk,18,true,23.52,1,0,23.52,,1,23.52,,-55.56,
"1jx1AjqUwE9sbCyafQnUNQ==",game 3,2022-10-01,ru,25,false,46.98,1,0,46.98,,0,0,33.27,,
RoTHCVmIeMQXudXxn3ykNw==,game 3,2022-10-01,uk,21,false,32.85,1,0,32.85,,1,32.85,,-2.70,
"9IWUQ1iWPfYSSN2tWuVqMQ==",game 3,2022-10-01,ru,24,false,17.37,1,0,17.37,,0,0,1.74,,
"9I0ppB2UxsJPIO8BpHQfEw==",game 3,2022-10-01,uk,26,false,16.17,1,1,16.17,16.17,0,0,,,
RwtKwrRSrVpyAMRaDyhr8g==,game 3,2022-10-01,uk,44,false,34.44,1,0,34.44,,1,34.44,19.23,,
S0TSw0AJ4KdmgXzAzX0p5Q==,game 3,2022-10-01,uk,23,false,19.29,1,1,19.29,19.29,1,19.29,,,
"7zai/c69uF/NhB95HgKuYw==",game 3,2022-10-01,uk,16,false,22.77,1,0,22.77,,0,0,,-25.71,
"7vnYIRqjBNlAyBbtPg02tQ==",game 3,2022-10-01,uk,21,false,158.16,1,0,158.16,,0,0,84.87,,
sQqTFx1o31w2foAIr2LKNw==,game 3,2022-10-01,uk,32,false,16.86,1,0,16.86,,1,16.86,,-32.88,
sthXYk64G/Zkc+7xA3xUbw==,game 2,2022-10-01,uk,21,false,47.46,1,1,47.46,47.46,1,47.46,,,
ZmjMhgyYl6o8iFq964FEWg==,game 3,2022-10-01,ru,17,false,41.76,1,0,41.76,,1,41.76,,-25.89,
SwiAKdzn0b+A4XegM5x0Hw==,game 3,2022-10-01,uk,16,false,42.03,1,0,42.03,,0,0,,-0.24,
"7SeM1pmnTTTXfhI+x3ldng==",game 3,2022-10-01,ru,22,false,37.44,1,0,37.44,,0,0,14.73,,
SyWxmJ+Ha8K2C9UJt8blVA==,game 3,2022-10-01,ru,25,false,29.67,1,0,29.67,,0,0,,-23.34,
TamEW7rhOwxDSDgAWZHDnQ==,game 3,2022-10-01,uk,23,false,12.00,1,1,12.0,12.0,0,0,,,
tBFTAZra3r5TkHhDubnYyg==,game 3,2022-10-01,uk,19,false,91.86,1,1,91.86,91.86,0,0,,,
"7RkS5ikrXwWByJobMXv2sA==",game 3,2022-10-01,ru,21,false,25.89,1,1,25.89,25.89,0,0,,,
"06RPvlsFPCmM9ag+iSM/Ag==",game 3,2022-10-01,ru,34,false,25.74,1,0,25.74,,0,0,,-22.98,
"7GE5h/3N3lcro3K9T3aujw==",game 3,2022-10-01,ru,32,false,77.64,1,0,77.64,,1,77.64,,-13.23,
TWDA+aUZ8OPMHOtz5cPPXA==,game 3,2022-10-01,ru,20,false,13.92,1,0,13.92,,0,0,,,13.92
"7ew71UmoMb73L41PM/YL/w==",game 3,2022-10-01,uk,17,false,13.74,1,0,13.74,,0,0,,-31.41,
Uen3Ap0lnrgWVWJtFCSo7g==,game 3,2022-10-01,ru,17,false,14.85,1,0,14.85,,1,14.85,,-5.34,
UFVjte0RzYKTngAiVvjqPQ==,game 3,2022-10-01,uk,17,false,22.65,1,0,22.65,,0,0,3.24,,
UIYPIs8zzm4uX6+FZvTqNw==,game 3,2022-10-01,ru,19,false,14.40,1,1,14.4,14.4,1,14.4,,,
"1BBMagZRq/39AV1l2rm4Iw==",game 3,2022-10-01,ru,23,false,55.80,1,0,55.80,,0,0,21.00,,
UNcp1RmIObUiGNqLDHjNVw==,game 3,2022-10-01,uk,16,false,38.10,1,0,38.1,,1,38.1,,-31.74,
unoAVprNoepzjDQwQzWj6A==,game 3,2022-10-01,uk,15,false,36.75,1,1,36.75,36.75,1,36.75,,,
+uszcWROLhovU7doCmFOiQ==,game 2,2022-10-01,uk,18,false,36.57,1,0,36.57,,1,36.57,,,36.57
UuQtA3rK0dpF7TttUoIAyg==,game 3,2022-10-01,uk,19,false,21.81,1,1,21.81,21.81,0,0,,,
ux4Q9iTbOyaU1c/0SKvF7w==,game 3,2022-10-01,uk,26,false,12.03,1,1,12.03,12.03,0,0,,,
V1hFT6jms7MK4yi6EFdt6A==,game 3,2022-10-01,uk,18,true,33.09,1,0,33.09,,0,0,0.99,,
"7BqUeLmbiug63XrWs2+ZQQ==",game 3,2022-10-01,ru,15,false,127.08,1,0,127.08,,0,0,113.07,,
V7J42heW8l19wiBJ8UpRyw==,game 3,2022-10-01,ru,25,false,56.64,1,0,56.64,,0,0,2.40,,
"787jk0VnxM8/sv/0TkvO6A==",game 3,2022-10-01,uk,20,false,34.92,1,0,34.92,,0,0,,-15.69,
v9uJC6CIm0KR00+LpWQUBg==,game 3,2022-10-01,uk,18,false,34.62,1,0,34.62,,0,0,16.41,,
zmZPan/KZoyrIR2r/SvLdA==,game 3,2022-10-01,ru,15,false,56.58,1,0,56.58,,0,0,31.50,,
va4krMfpHwzELV/AUI7WHQ==,game 3,2022-10-01,uk,20,false,58.20,1,0,58.20,,1,58.20,13.95,,
VAduzk1Og0uicXfMLD3VbQ==,game 3,2022-10-01,uk,25,false,80.04,1,0,80.04,,1,80.04,,-41.97,
"72brUr/DKItStlTen5pHYg==",game 3,2022-10-01,uk,24,false,31.98,1,0,31.98,,0,0,13.68,,
Veep00i4vvZbTAVD6GMoiA==,game 3,2022-10-01,uk,38,false,126.84,1,0,126.84,,0,0,77.31,,
VGEh7S+cxW9PT7H8KNgEGQ==,game 3,2022-10-01,uk,24,false,158.67,1,0,158.67,,0,0,,-61.41,
Vn7Z6/B2x4f/w8R6xVfw5w==,game 3,2022-10-01,uk,18,false,67.08,1,0,67.08,,1,67.08,,-5.46,
VTaIkhD9hJKcnvA6Kw5p9g==,game 3,2022-10-01,ru,25,false,40.74,1,0,40.74,,0,0,12.42,,
Vtl1tAkN8ajIRaOwKulKyQ==,game 3,2022-10-01,uk,25,false,42.00,1,1,42.0,42.0,0,0,,,
/70HXakPPmIGA9K58CIOug==,game 3,2022-10-01,uk,18,false,15.48,1,1,15.48,15.48,0,0,,,
VzxrkGURuahRUx/43mjAFQ==,game 3,2022-10-01,uk,37,false,12.33,1,0,12.33,,1,12.33,,,12.33
"6We7zBO7mVbNxGEl/xPKVg==",game 3,2022-10-01,uk,19,false,151.68,1,0,151.68,,0,0,110.13,,
eCd4MBHIR4qUWapg05TFLQ==,game 3,2022-10-01,ru,18,false,70.95,1,0,70.95,,0,0,48.03,,
"6NexxpTuLaFmuoksJ0l8rg==",game 3,2022-10-01,uk,24,false,19.17,1,1,19.17,19.17,1,19.17,,,
wA+Rd++M6EKUppqQeb+pTw==,game 3,2022-10-01,uk,20,false,31.92,1,0,31.92,,0,0,19.77,,
WDsSR+yQGqoMMBfCxqkZlw==,game 3,2022-10-01,uk,24,false,71.91,1,0,71.91,,0,0,,,71.91
wDXJbTe2RLmAMKsPm5zZDg==,game 3,2022-10-01,ru,17,false,98.55,1,0,98.55,,1,98.55,74.22,,
WHwqHTWZHdOrSBFh/vackQ==,game 3,2022-10-01,uk,18,false,66.84,1,0,66.84,,1,66.84,53.64,,
"4EiWC2ewiX2A7i9NuBAefQ==",game 3,2022-10-01,uk,18,true,57.39,1,0,57.39,,0,0,38.70,,
wjWDL/+l9D+LVt/9gNMH5Q==,game 3,2022-10-01,ru,20,false,118.62,1,0,118.62,,0,0,75.09,,
"0afix9qVNfU3GJY1n0QGkw==",game 3,2022-10-01,uk,25,false,13.23,1,0,13.23,,1,13.23,,-19.05,
WMcncRFNp4e91e/Y3CwEvQ==,game 3,2022-10-01,uk,23,false,19.74,1,0,19.74,,0,0,,-37.32,
wRHnn4opzbqIBjFFNpBJtw==,game 3,2022-10-01,uk,29,false,13.59,1,0,13.59,,0,0,,,13.59
WRx4ye0bvLc4925ketwxzQ==,game 3,2022-10-01,uk,14,false,19.80,1,1,19.8,19.8,0,0,,,
"3Xuq0acIoGEgw19qflIoog==",game 3,2022-10-01,uk,25,false,30.90,1,0,30.9,,1,30.9,,-3.42,
WSQTlRZJRg4Rb+rqe56nJg==,game 3,2022-10-01,uk,26,false,32.13,1,0,32.13,,0,0,1.62,,
Wua5DlzLb2yNeSrcG9Xi3g==,game 3,2022-10-01,uk,23,false,26.28,1,0,26.28,,1,26.28,8.61,,
XD0CalOV926o6zGoOAKfVA==,game 3,2022-10-01,uk,14,true,12.75,1,1,12.75,12.75,1,12.75,,,
"3KSfEl7FcP/+5FSUNXs5Aw==",game 3,2022-10-01,ru,28,false,23.31,1,1,23.31,23.31,1,23.31,,,
"3KHhqZr7/1n2+bTP13WuXA==",game 3,2022-10-01,uk,16,false,29.22,1,0,29.22,,1,29.22,,-19.05,
"2Tm77AxZ7h7oCNKgCgMpnQ==",game 3,2022-10-01,uk,23,false,21.87,1,0,21.87,,0,0,9.75,,
xnLJlU804PSS9tXKmm7gZQ==,game 3,2022-10-01,ru,21,true,27.30,1,0,27.30,,0,0,,-5.40,
zSepnWFgLH0tQb1s4mxKZQ==,game 3,2022-10-01,uk,24,false,48.63,1,0,48.63,,0,0,8.76,,
+XPKfmhBmI2NdGQ96Iaysg==,game 3,2022-10-01,uk,38,false,16.35,1,0,16.35,,1,16.35,,-5.52,
XqdSNtx2TLDI6FMex45KTw==,game 3,2022-10-01,uk,33,false,17.13,1,0,17.13,,1,17.13,,-1.41,
xSi5UajdkNHXppWOTm6g8w==,game 3,2022-10-01,uk,20,false,155.16,1,0,155.16,,0,0,87.60,,
"2onLVyXEEj2aH+D4N9ldYQ==",game 3,2022-10-01,uk,16,false,42.72,1,0,42.72,,0,0,,,42.72
fq8oNQ55zdVqL3GK0IjuYg==,game 3,2022-10-01,uk,25,false,31.74,1,1,31.74,31.74,1,31.74,,,
FnaqKQlPHm2pH1+S+K+Gfg==,game 3,2022-10-01,uk,19,false,15.48,1,1,15.48,15.48,0,0,,,
Fqu+/F0rn1G4YP3f3yHA1Q==,game 3,2022-10-01,uk,21,false,33.69,1,0,33.69,,0,0,4.35,,
FLqAK4qKiMkvlLBgGwbBnQ==,game 3,2022-10-01,ru,31,false,16.05,1,0,16.05,,1,16.05,,-28.65,
xU11jJIA4UIYu7pmqJ4kvg==,game 3,2022-10-01,uk,25,false,32.10,1,0,32.1,,0,0,,,32.1
fuL+cD0zV6Gn4ypTYmXUgw==,game 3,2022-10-01,uk,16,false,86.01,1,0,86.01,,0,0,,-10.65,
fvYhEtD56gROaXqCi9/z/Q==,game 3,2022-10-01,uk,19,false,67.17,1,0,67.17,,0,0,14.85,,
G073LR6lQoatStpZMzNVOQ==,game 3,2022-10-01,uk,25,false,16.65,1,0,16.65,,0,0,,-18.45,
GEAVJz1gd3SThbDZR01fcA==,game 3,2022-10-01,uk,14,false,26.22,1,0,26.22,,1,26.22,,-33.84,
FbbhrtuL39vfmatF2ObVfA==,game 3,2022-10-01,uk,16,false,114.09,1,0,114.09,,0,0,71.49,,
"2KL9Q4TKLCcD4cngwhx6Dg==",game 3,2022-10-01,ru,18,false,56.04,1,0,56.04,,0,0,42.00,,
geIiJ1L04w2qAE0qzQUb2g==,game 3,2022-10-01,uk,23,false,37.17,1,0,37.17,,0,0,14.25,,
f9cWBjiN4c8lXAkBhdqK6Q==,game 3,2022-10-01,uk,21,false,111.36,1,0,111.36,,0,0,88.23,,
Ghk2iJmzSUW4qLsmJgwOcw==,game 3,2022-10-01,uk,16,false,152.43,1,0,152.43,,0,0,,,152.43
GOl6BQXsy0zvbvIWIoKEQw==,game 3,2022-10-01,ru,18,false,139.68,1,0,139.68,,0,0,121.41,,
G+PCL1Jo+k4D3zpLGa3+aQ==,game 3,2022-10-01,uk,25,true,23.10,1,0,23.1,,0,0,4.98,,
F03P4YcFbbtcWUlujjIQmQ==,game 3,2022-10-01,ru,20,true,136.86,1,0,136.86,,0,0,57.78,,
xVwGwMaEG1yZydv5VIfEQA==,game 3,2022-10-01,uk,22,false,47.22,1,0,47.22,,0,0,,-15.75,
gPRMy8HkmaiyX+13OxuP/A==,game 3,2022-10-01,ru,21,false,38.22,1,0,38.22,,0,0,,-15.30,
Grpkzd4XIHh+ZbTMNxnUGg==,game 3,2022-10-01,ru,30,false,17.16,1,0,17.16,,1,17.16,,,17.16
gT0iqDKuIXNm4ceMd9eZ1A==,game 3,2022-10-01,uk,20,false,38.85,1,0,38.85,,0,0,,-11.10,
EPRgsEIjWdzmRbzsHZ48zg==,game 3,2022-10-01,uk,25,false,130.77,1,0,130.77,,0,0,68.61,,
gxZPbCoYIu8slavUm05KGA==,game 3,2022-10-01,ru,14,false,14.91,1,0,14.91,,0,0,,-34.59,
eoqO46DzxSrKA2rredUNyQ==,game 3,2022-10-01,uk,24,false,189.12,1,0,189.12,,1,189.12,175.23,,
iG1GfeiUaaoT1pZksh8QKw==,game 3,2022-11-01,uk,39,false,13.65,1,1,13.65,13.65,1,13.65,,,
gPRMy8HkmaiyX+13OxuP/A==,game 3,2022-11-01,ru,21,false,29.34,1,0,29.34,,1,29.34,,-8.88,
"1jx1AjqUwE9sbCyafQnUNQ==",game 3,2022-11-01,ru,25,false,20.13,1,0,20.13,,0,0,,-26.85,
rJEGPACDdmHAmCCp5+QRRw==,game 3,2022-11-01,uk,20,true,17.13,1,1,17.13,17.13,0,0,,,
FnaqKQlPHm2pH1+S+K+Gfg==,game 3,2022-11-01,uk,19,false,37.20,1,0,37.20,,0,0,21.72,,
MAkig8NeMsTs73r6K0uDpA==,game 3,2022-11-01,uk,20,false,45.72,1,0,45.72,,0,0,,-2.55,
er3/fOrRpmyqiRaC0CaFcg==,game 3,2022-11-01,uk,21,false,74.37,1,0,74.37,,0,0,,,74.37
"9U26VpwYC1aliSUokeNK6A==",game 3,2022-11-01,uk,34,false,53.07,1,1,53.07,53.07,0,0,,,
"9IWUQ1iWPfYSSN2tWuVqMQ==",game 3,2022-11-01,ru,24,false,71.52,1,0,71.52,,0,0,54.15,,
m7Hk77dySHBbxrKgro1Hjg==,game 3,2022-11-01,uk,30,false,13.89,1,0,13.89,,1,13.89,,,13.89
RQBsCvxlogTNUidSygqgcQ==,game 3,2022-11-01,uk,28,false,41.70,1,0,41.70,,1,41.70,,,41.70
ICBVvRc9TR+qF7IoBfEWsQ==,game 3,2022-11-01,uk,18,true,31.98,1,0,31.98,,1,31.98,,-48.75,
BTD3ZjLKfkT6ZRBT9zRwtg==,game 3,2022-11-01,uk,14,true,49.92,1,0,49.92,,0,0,22.92,,
RsmjZqhi61Kd7U5ihaXhDw==,game 3,2022-11-01,uk,30,false,17.94,1,0,17.94,,0,0,,,17.94
"06RPvlsFPCmM9ag+iSM/Ag==",game 3,2022-11-01,ru,34,false,39.78,1,0,39.78,,1,39.78,14.04,,
"9I0ppB2UxsJPIO8BpHQfEw==",game 3,2022-11-01,uk,26,false,26.76,1,0,26.76,,1,26.76,10.59,,
e/6IajqZ922YY1rh2ErMJQ==,game 3,2022-11-01,en,25,false,376.56,1,0,376.56,,0,0,327.48,,
"8ncYOMYXeKDelzX40EnuLA==",game 3,2022-11-01,uk,19,false,33.57,1,0,33.57,,0,0,,,33.57
Fqu+/F0rn1G4YP3f3yHA1Q==,game 3,2022-11-01,uk,21,false,25.47,1,0,25.47,,0,0,,-8.22,
L+wA3BIaEKSpxf2uqmtJxQ==,game 3,2022-11-01,uk,25,true,68.43,1,1,68.43,68.43,0,0,,,
"7zai/c69uF/NhB95HgKuYw==",game 3,2022-11-01,uk,16,false,41.04,1,0,41.04,,1,41.04,18.27,,
Lug+Yg90jslWgHEN6dc+Ng==,game 3,2022-11-01,uk,21,false,13.08,1,0,13.08,,0,0,,,13.08
sCKPcG1GIuOo593nRuu1Cw==,game 3,2022-11-01,uk,25,false,60.93,1,0,60.93,,0,0,,,60.93
"7vnYIRqjBNlAyBbtPg02tQ==",game 3,2022-11-01,uk,21,false,23.49,1,0,23.49,,0,0,,-134.67,
"2FYEYdoJMUOtbJ6TruruWA==",game 3,2022-11-01,ru,20,false,29.13,1,0,29.13,,0,0,,-13.71,
EPRgsEIjWdzmRbzsHZ48zg==,game 3,2022-11-01,uk,25,false,43.11,1,0,43.11,,0,0,,-87.66,
fuL+cD0zV6Gn4ypTYmXUgw==,game 3,2022-11-01,uk,16,false,85.32,1,0,85.32,,0,0,,-0.69,
SwiAKdzn0b+A4XegM5x0Hw==,game 3,2022-11-01,uk,16,false,17.16,1,0,17.16,,0,0,,-24.87,
"7SeM1pmnTTTXfhI+x3ldng==",game 3,2022-11-01,ru,22,false,84.15,1,0,84.15,,0,0,46.71,,
HZqx1XVZ1mb7lM9T61x+DA==,game 3,2022-11-01,ru,43,false,13.86,1,0,13.86,,1,13.86,,,13.86
lP6BWSFF4OZeWp0jrAHY9g==,game 3,2022-11-01,uk,29,false,29.16,1,0,29.16,,0,0,,,29.16
c5qsNfxhW80Ws3aBXDa1nA==,game 3,2022-11-01,uk,18,false,26.16,1,0,26.16,,0,0,,-57.00,
xU11jJIA4UIYu7pmqJ4kvg==,game 3,2022-11-01,uk,25,false,28.71,1,0,28.71,,0,0,,-3.39,
SyWxmJ+Ha8K2C9UJt8blVA==,game 3,2022-11-01,ru,25,false,14.19,1,0,14.19,,1,14.19,,-15.48,
TamEW7rhOwxDSDgAWZHDnQ==,game 3,2022-11-01,uk,23,false,43.68,1,0,43.68,,0,0,31.68,,
xVwGwMaEG1yZydv5VIfEQA==,game 3,2022-11-01,uk,22,false,33.90,1,0,33.9,,0,0,,-13.32,
tBFTAZra3r5TkHhDubnYyg==,game 3,2022-11-01,uk,19,false,39.99,1,0,39.99,,0,0,,-51.87,
"7RkS5ikrXwWByJobMXv2sA==",game 3,2022-11-01,ru,21,false,87.75,1,0,87.75,,0,0,61.86,,
fvYhEtD56gROaXqCi9/z/Q==,game 3,2022-11-01,uk,19,false,96.30,1,0,96.30,,0,0,29.13,,
LO9NuZYI6zP2HXEBAS4wpw==,game 3,2022-11-01,uk,23,false,50.76,1,0,50.76,,0,0,21.45,,
TVMqvnxKnEuD9k1v8+cI1g==,game 3,2022-11-01,uk,28,false,17.04,1,1,17.04,17.04,1,17.04,,,
"7GCGwypiXsxGxetp6/KmnA==",game 3,2022-11-01,uk,31,false,45.00,1,0,45.00,,1,45.00,,,45.00
fH7uxifYBCx0TULRrcqajg==,game 3,2022-11-01,uk,23,false,15.51,1,1,15.51,15.51,0,0,,,
TWDA+aUZ8OPMHOtz5cPPXA==,game 3,2022-11-01,ru,20,false,14.46,1,0,14.46,,1,14.46,0.54,,
UdsILd3VPsla6C2r+wytbA==,game 3,2022-11-01,uk,31,false,58.17,1,1,58.17,58.17,0,0,,,
lHTzlMgVj6HJZc31yCCDng==,game 3,2022-11-01,uk,19,false,14.73,1,0,14.73,,1,14.73,,-31.56,
